0.313801,1830992
0.587887,19510
0.657758,27777
0.795919,430967
0.873574,8730694
1.29784,1172969
1.32397,1086
1.37158,2125302
1.40074,8652
1.42045,21825
1.54355,301118
1.60362,78681
1.72006,29251
1.97257,1699138
2.06005,28331
2.13441,6359033
2.14679,79075
2.16219,705815
2.54027,4278
2.54373,4206
2.5903,5157719
2.916,96732
2.99649,75969
3.18503,2618
3.28353,7200699
3.50195,1385343
3.67677,902891
3.70783,4402257
4.01025,22896
4.3933,893359
4.92965,658432
5.26449,6712127
5.35146,873748
5.76538,21582
6.27889,9844
6.64324,57373
6.80864,1860020
6.87151,22610
6.90705,125332
6.99924,5485995
7.01787,72025
7.26242,7500284
7.4598,1497708
7.53851,23226
7.6888,10477
7.91422,1934703
7.9449,4968
8.4579,78053
8.49107,1977980
8.71682,9814652
8.89139,6232
8.91619,5215
8.92859,64173
9.22173,1555808
9.23086,29995714
9.26997,8364
10.3171,4116195
10.3299,6647794
10.4841,12626
10.5692,2590854
10.6453,164737
10.7484,6642
10.8779,30859
11.7091,4328413
11.9448,2361
12.1806,6812610
12.5341,16289419
12.7671,19063825
12.9552,12793
13.2585,5132
13.438,435837
13.4825,33373
13.5507,4944
13.7223,609056
13.8446,28004
13.9798,7552
14.0889,8165578
14.1915,3430533
14.289,38988
14.4452,23389
14.6378,68908
14.7,16511
14.8664,53227
15.0702,501121
15.1431,272846
15.312,35674
15.5428,6493882
15.7403,25726
15.8704,26049
16.2296,6249
16.2498,160040
16.4037,28877
16.6595,35928
16.6955,238
16.9961,17640
17.0943,6352170
17.342,8076
17.5401,1742734
18.0305,3857513
18.0695,110929
18.1298,5688782
18.4843,159199
18.5147,3937368
18.6307,3468264
18.748,16084
18.9452,9270
19.1033,3144008
19.3238,22196
19.4419,9215
19.5184,7278235
19.9276,3104832
20.2193,36994
20.3051,271062
20.3563,4836
20.3759,42719
20.4341,6076
20.5295,171834
20.5822,1617778
20.6966,4491097
20.8648,20784
21.0043,2898171
21.0901,35202
21.3138,19896418
21.3844,9071
21.475,1832819
21.7297,7644
22.0731,3277
22.1751,1079090
22.2157,3955436
22.2325,46579
22.294,2272859
22.3182,3561
22.4229,936611
22.5229,182234
22.6708,191506
22.7477,4661699
22.8585,277832
22.9861,193479
23.0317,4672
23.0495,13929
