0.0251041,1830992
0.047031,19510
0.0526206,27777
0.0636735,430967
0.0698859,8730694
0.103827,1172969
0.105917,1086
0.109726,2125302
0.112059,8652
0.113636,21825
0.123484,301118
0.12829,78681
0.137604,29251
0.157805,1699138
0.164804,28331
0.170753,6359033
0.171743,79075
0.172975,705815
0.203221,4278
0.203498,4206
0.207224,5157719
0.23328,96732
0.239719,75969
0.254803,2618
0.262683,7200699
0.280156,1385343
0.294142,902891
0.296626,4402257
0.32082,22896
0.351464,893359
0.394372,658432
0.421159,6712127
0.428117,873748
0.461231,21582
0.502311,9844
0.531459,57373
0.544691,1860020
0.549721,22610
0.552564,125332
0.559939,5485995
0.56143,72025
0.580994,7500284
0.596784,1497708
0.60308,23226
0.615104,10477
0.633138,1934703
0.635592,4968
0.676632,78053
0.679285,1977980
0.697346,9814652
0.711311,6232
0.713295,5215
0.714287,64173
0.737738,1555808
0.738469,29995714
0.741598,8364
0.825365,4116195
0.826392,6647794
0.838729,12626
0.845534,2590854
0.851624,164737
0.859873,6642
0.870233,30859
0.936729,4328413
0.955588,2361
0.974446,6812610
1.00273,16289419
1.02137,19063825
1.03642,12793
1.06068,5132
1.07504,435837
1.0786,33373
1.08406,4944
1.09778,609056
1.10757,28004
1.11838,7552
1.12711,8165578
1.13532,3430533
1.14312,38988
1.15562,23389
1.17102,68908
1.176,16511
1.18931,53227
1.20562,501121
1.21145,272846
1.22496,35674
1.24342,6493882
1.25923,25726
1.26963,26049
1.29837,6249
1.29998,160040
1.31229,28877
1.33276,35928
1.33564,238
1.35969,17640
1.36754,6352170
1.38736,8076
1.40321,1742734
1.44244,3857513
1.44556,110929
1.45039,5688782
1.47874,159199
1.48117,3937368
1.49046,3468264
1.49984,16084
1.51562,9270
1.52827,3144008
1.5459,22196
1.55535,9215
1.56147,7278235
1.59421,3104832
1.61754,36994
1.62441,271062
1.62851,4836
1.63007,42719
1.63472,6076
1.64236,171834
1.64658,1617778
1.65573,4491097
1.66918,20784
1.68034,2898171
1.68721,35202
1.7051,19896418
1.71075,9071
1.718,1832819
1.73838,7644
1.76585,3277
1.77401,1079090
1.77725,3955436
1.7786,46579
1.78352,2272859
1.78545,3561
1.79383,936611
1.80183,182234
1.81366,191506
1.81981,4661699
1.82868,277832
1.83889,193479
1.84253,4672
1.84396,13929
1.85296,2803082
1.85766,4348330
1.86344,673168
1.86394,1782573
1.87741,31631
1.88083,299536
1.88242,1822622
1.89982,50274
1.90501,23099
1.91168,10944
1.92278,46042
1.92937,1374077
1.9335,118256
1.96801,2293558
1.98439,567112
1.98448,3317288
1.99767,77349
2.00468,1188672
2.02684,10575
2.0273,885774
2.03014,1003011
2.04163,380
2.04661,642944
2.07329,38270
2.08836,626439
2.0935,17252
2.09584,2868719
2.11126,18222
2.11813,4067720
2.12898,7320328
2.13261,116759
2.1697,118688
2.20802,2424161
2.22038,26866630
2.25798,4229281
2.27016,1593235
2.2906,26278
2.3033,13390
2.32503,4190640
2.33997,295845
2.35241,94668
2.35461,2197
2.37113,2978272
2.38104,70725
2.39082,2430542
2.39747,62028
2.39959,24703
2.40674,1175967
2.41841,170312
2.42652,26776565
2.42735,526130
2.4398,21978
2.45342,1379385
2.46193,3517593
2.50369,4972583
2.52363,91558
2.52702,8558594
2.53561,9805494
2.53839,1802239
2.5583,25758
2.57793,36369
2.58498,121911
2.5983,67990
2.60441,6180191
2.60765,3963005
2.60924,19800
2.62348,812431
2.6359,132923
2.64725,1260
2.65302,6692304
2.66561,4615910
2.70267,61072
2.71183,512073
2.75799,29288
2.78727,4982938
2.80612,27298
2.84625,3970370
2.85961,6752822
2.86239,13433
2.8655,15247
2.86735,8351761
2.86754,7999
2.87603,6087184
2.87748,4703
2.88433,58442
2.88908,5885038
2.90052,2314
2.90826,1533826
2.91429,2377
2.92444,694332
2.94091,4680303
2.95515,3344
2.97508,989704
2.99076,32587
3.00988,2281120
3.01274,3562
3.01421,24414
3.01621,3870
3.04637,3734
3.08188,25696
3.09398,173574
3.10284,6861967
3.11307,1293977
3.11657,468678
3.12714,7251290
3.13299,78298
3.14001,839230
3.15419,26902
3.17082,21452
3.19031,868591
3.19053,3572334
3.2031,743681
3.21335,25021
3.2174,76395
3.24759,81770
3.27117,1367469
3.27694,2927
3.27727,70135
3.28202,2604386
3.29171,5217
3.29461,6670054
3.29522,24485
3.31223,6190
3.35684,13218
3.36569,1775049
3.36578,1364618
3.38442,6426
3.40564,6765
3.41004,2292283
3.4114,27721
3.41401,1608619
3.4154,3358189
3.42112,63041
3.42892,34796
3.44148,5417
3.44798,679020
3.44965,169913
3.45289,79742
3.45802,1682056
3.4598,76523
3.46678,62149
3.46917,57790
3.46924,8414
3.47773,1802505
3.49883,5730464
3.52647,3145
3.53672,6990412
3.53831,193470
3.55223,96137
3.55938,161734
3.59422,1892437
3.60064,6499
3.62323,1472771
3.66048,2943853
3.67763,76801
3.69105,163678
3.7063,1559454
3.71884,9596
3.72182,3328437
3.74002,733656
3.74516,4652985
3.74663,27032
3.74968,661144
3.7899,74672
3.81053,9474
3.81531,556158
3.8436,791968
3.85719,2389906
3.87751,183555
3.89067,1744324
3.89525,4400261
3.89784,41957
3.90586,580177
3.90731,4083193
3.92012,2173669
3.93908,43359
3.94594,199390
3.94691,57430
3.97608,63996
3.98481,22441
3.98868,30233
3.99052,68497
3.99963,3765979
4.00159,16915
4.00163,28875
4.02426,900216
4.02691,9265456
4.04733,3837950
4.05051,90482
4.0656,2856389
4.09611,51215
4.09905,10942
4.11438,39439
4.12479,522942
4.14208,99096
4.14216,18326
4.15834,23635
4.17284,39864
4.18272,38704
4.18343,2280644
4.21235,77983
4.21693,41849
4.22484,864786
4.24596,9355
4.25357,203243
0.00158356,11864
0.0237962,49136
0.0321229,1450082
0.0801469,5901
0.0804306,4936493
0.111888,54417
0.114668,1783905
0.128015,64189
0.135215,214615
0.159926,20223
0.182182,4754
0.22715,46901
0.233222,6203636
0.234714,4268130
0.237629,7048406
0.238915,9885335
0.248647,17649
0.253282,26188
0.272188,1218224
0.278096,28514
0.289111,9122096
0.302504,57586
0.302622,42745
0.33816,26462
0.360263,17205
0.378173,463
0.394568,778
0.424338,513588
0.426535,805555
0.454471,110382
0.45678,22297
0.45842,3823526
0.469224,3704772
0.502115,9007919
0.504734,24716
0.510847,423038
0.51711,77090
0.523628,952728
0.523876,355758
0.540074,4860611
0.543857,1239752
0.552404,15331
0.557788,503249
0.560539,1638
0.562573,21226
0.569235,8644
0.569416,1451544
0.579769,24698
0.583252,4911659
0.608696,53963
0.62711,6166
0.635633,4421752
0.649623,21474
0.654082,63446
0.659016,4277959
0.668918,630077
0.683077,1987058
0.689836,34490
0.703696,3925827
0.714141,6641
0.755397,159678
0.756004,77166
0.791302,1841422
0.793349,23256
0.805794,2573048
0.814565,1909197
0.816421,1758994
0.851975,29143
0.855876,2107
0.857505,327155
0.860763,7832093
0.882016,1268461
0.887016,10828
0.888309,3783242
0.893643,4019644
0.895737,48010
0.932684,126785
0.949565,7613
0.949566,31552
0.950006,2335
0.964283,1131999
0.976395,58016
0.981556,5358
0.9902,3946192
0.995634,24647
0.998603,6741
1.01064,5505
1.01274,23027541
1.0168,9631
1.02817,52665
1.04069,4712609
1.04582,11510
1.06465,1306765
1.08872,48785
1.10486,45974
1.14314,74834
1.1437,145273
1.14549,37430
1.14712,7084
1.15118,5503317
1.16629,41073
1.17749,48177
1.19473,1404504
1.20283,128338
1.22799,1035706
1.23141,2926
1.24924,9943554
1.25406,2454
1.2678,42182
1.28623,24926
1.30048,1369008
1.30051,92051
1.30734,5626
1.30931,63699
1.32542,79267
1.3323,85575
1.34022,165311
1.34741,1489419
1.35548,2021
1.37794,145793
1.37872,1746592
1.40023,96429
1.4057,1380
1.41301,8479157
1.44127,1175124
1.44827,1069952
1.48531,55717
1.49515,58982
1.49931,5773
1.50404,67091
1.53102,75008
1.54482,105517
1.54745,12999152
1.55043,93131
1.55256,1925661
1.57965,59874
1.59117,83802
1.66017,2004
1.66792,12097711
1.67794,1223766
1.74609,79311
1.75562,8264
1.75627,3350
1.75656,48057
1.76775,227288
1.77367,21645
1.79529,1626787
1.8007,2655262
1.80672,9525
1.81219,1561428
1.81292,22998
1.82475,37814
1.84136,383902
1.8605,6829
1.86261,1261442
1.88141,21160
1.92658,26581
1.94429,32712
1.95515,1937534
1.9712,1929946
1.9793,1853461
1.99476,27917
1.99498,2581220
2.00891,46086
2.02741,73081
2.03603,10461756
2.05159,23524
2.09122,2776837
2.09531,1727059
2.09604,3255
2.12156,45326
2.13519,28313
2.16808,4769534
2.18595,25443
2.18753,1597712
2.2004,783
2.21228,22681
2.2354,13529
2.24943,648787
2.25675,3051504
2.26525,63995
2.29028,1628712
2.29207,5386
2.29228,2493
2.29657,1351473
2.29697,5011608
2.29754,1440561
2.30181,84536
2.30963,164846
2.31094,826811
2.34665,377712
2.35335,19285
2.35557,841360
