8.36804,1830992
15.677,19510
17.5402,27777
21.2245,430967
23.2953,8730694
34.609,1172969
35.3058,1086
36.5755,2125302
37.3531,8652
37.8788,21825
41.1614,301118
42.7633,78681
45.8681,29251
52.6018,1699138
54.9346,28331
56.9177,6359033
57.2476,79075
57.6583,705815
67.7405,4278
67.8328,4206
69.0748,5157719
77.7601,96732
79.9063,75969
84.9342,2618
87.5609,7200699
93.3854,1385343
98.0473,902891
98.8755,4402257
106.94,22896
117.155,893359
131.457,658432
140.386,6712127
142.706,873748
153.744,21582
167.437,9844
177.153,57373
181.564,1860020
183.24,22610
184.188,125332
186.646,5485995
187.143,72025
193.665,7500284
198.928,1497708
201.027,23226
205.035,10477
211.046,1934703
211.864,4968
225.544,78053
226.428,1977980
232.449,9814652
237.104,6232
237.765,5215
238.096,64173
245.913,1555808
246.156,29995714
247.199,8364
275.122,4116195
275.464,6647794
279.576,12626
281.845,2590854
283.875,164737
286.624,6642
290.078,30859
312.243,4328413
318.529,2361
324.815,6812610
334.242,16289419
340.457,19063825
345.473,12793
353.559,5132
358.346,435837
359.534,33373
361.353,4944
365.928,609056
369.19,28004
372.794,7552
375.704,8165578
378.44,3430533
381.041,38988
385.205,23389
390.341,68908
392.001,16511
396.438,53227
401.872,501121
403.817,272846
408.319,35674
414.474,6493882
419.742,25726
423.211,26049
432.789,6249
433.327,160040
437.431,28877
444.254,35928
445.214,238
453.231,17640
455.848,6352170
462.454,8076
467.737,1742734
480.814,3857513
481.852,110929
483.462,5688782
492.914,159199
493.725,3937368
496.819,3468264
499.946,16084
505.205,9270
509.422,3144008
515.301,22196
518.451,9215
520.49,7278235
531.402,3104832
539.18,36994
541.468,271062
542.836,4836
543.356,42719
544.908,6076
547.452,171834
548.86,1617778
551.91,4491097
556.394,20784
560.115,2898171
562.403,35202
568.367,19896418
570.251,9071
0.0247479,1743862
1.61135,3966044
7.43673,61331
27.0711,21088
30.0019,6261
30.4805,30352
35.3649,8780
35.6062,63318
42.5338,59821
43.1125,163374
46.5569,42383
48.2126,67673
49.0619,79018
53.4644,23365
61.5453,6589
73.2888,68861
74.4548,29082
76.4714,38850
84.1693,2421
85.5278,407712
93.7807,22100
94.7877,7315
99.911,1194618
100.931,33131
103.529,47149
107.002,123538
107.069,46433
108.732,26044
113.518,6399349
118.804,982785
120.51,400
123.984,347574
128.681,50163
130.733,2056900
135.901,2192
136.201,17523
140.604,144853
140.609,31047
141.993,3726656
142.905,738724
152.543,32645
162.413,11427
165.608,805232
176.31,48904
181.897,109823
188.026,23311
199.943,7387144
203.055,7794940
210.392,190566
215.277,7560838
217.068,181411
221.702,1754214
228.931,235030
231.833,1954904
240.974,715315
243.401,194684
248.135,9889
252.083,1009103
255.415,76549
255.96,75465
256.187,46931
260.82,9598
263.251,51561
263.332,154950
270.981,60786
273.942,3914
274.294,195336
275.444,441945
287.174,64504
289.808,8761589
303.381,1670136
305.232,21913
308.195,65269
318.038,16753
320.833,1664475
331.564,1616124
346.671,50548
350.426,377332
351.393,42021
356.235,21069
360.491,7318
362.626,572161
366.724,193726
367.001,137629
368.269,38768
368.311,211413
375.031,7376609
375.898,70243
383.135,9691541
383.906,4466127
385.985,1476377
388.933,8331463
389.528,385555
395.316,16813
396.829,20297
401.319,8444
402.497,924
403.297,64272
408.069,6723
412.415,48749
415.546,29317
416.823,141996
417.788,57348
425.462,41276
453.753,78511
454.776,998297
456.588,573694
458.494,1667011
465.915,855373
476.618,1524787
478.232,17812
482.313,6763
483.094,9078
487.153,4686595
500.43,6801401
503.319,177733
504.163,67620
511.877,79197
515.86,22523
517.26,94014
517.336,39509
518.387,50227
520.062,561071
522.735,1031862
524.582,1592084
525.945,1078
534.456,206101
536.226,79268
544.823,25622
545.17,4694381
549.483,2639923
564.054,38791
566.091,1590
566.114,29288
7.8289,65570
8.20077,69303
19.9235,5627
21.2052,289929
21.6499,4024072
22.4787,1572817
29.3368,163335
35.4222,6612287
35.8848,8316801
36.3731,23932
43.9454,1467303
45.4269,7693848
51.9557,17405726
60.4713,939707
63.2538,632229
65.0405,8665
65.4273,9130
70.3486,4420495
74.334,746604
77.7686,8087292
84.4398,2550
87.7412,21156
90.4914,31649
93.0867,598292
93.7024,5612
100.617,877414
111.617,4178
111.837,15426
123.835,47599
127.974,1003396
131.511,2672775
135.445,22172
142.55,46377
143.018,47464
149.295,3478148
157.42,481631
160.733,73631
164.679,1965
171.115,9266
171.824,1774102
180.311,16805
185.325,7038
195.332,68410
196.771,28773
201.662,22191
204.889,7596371
205.588,133155
210.308,23284
215.423,2976639
223.074,1896
227.147,1637638
233.942,5116
243.618,15797
245.653,45742
250.412,35142
259.702,6944
267.181,49755
269.266,27218
273.443,5110615
276.026,798796
278.843,29243
280.003,160093
281.638,1494431
284.624,18497
293.559,29317
294.49,5055129
296.045,603925
301.353,2981
316.01,7530
325.023,26130648
328.529,65192
336.576,1119059
338.947,3139576
339.714,34770
341.66,63209
346.327,63861
349.882,26868
350.853,60176
352.083,21915
354.044,56094
355.965,6287
363.528,21095788
366.889,16027
368.92,3613535
374.164,47259
374.854,6892
379.04,7282
388.319,2078111
390.033,62851
393.501,10028057
408.05,1367
408.299,4985628
408.484,16760
409.617,382330
409.966,52071
412.777,3065977
416.558,2096800
421.653,9467936
424.595,41647
436.786,6882
447.335,18354
458.941,5976
466.79,75107
466.811,28718
471.318,1486783
471.488,40101
480.87,118978
486.002,392476
490.637,571
515.88,6815680
516.358,2030716
517.927,1297015
520.114,984770
530.166,4590329
531.054,9882
542.897,4101580
544.37,11040
552.419,7527
555.17,107059
557.992,5679422
560.223,14827
561.171,42032
4.51103,323928
7.83564,73500
13.2408,600524
17.6498,77719
27.95,802561
33.8242,1882313
34.7113,36803
39.3469,24352
39.4605,54076
40.5493,1778277
41.183,9663
47.4215,78556
48.7161,100130
59.0911,23543
61.5547,67734
61.9976,7945920
71.7007,26641
72.8038,61174
75.6011,176919
85.1244,11212116
89.9644,19986425
97.2794,76661
99.0558,1401750
108.167,173065
108.646,34750
112.566,1871968
115.894,56298
122.89,1052999
124.098,525
131.9,78322
139.042,13448
145.867,126127
147.44,18712
147.586,1272757
151.952,825287
164.764,1215400
170.686,565152
171.45,1844890
180.404,46320
189.621,3639441
191.877,17635504
195.596,5497452
196.149,10985
197.828,26708
197.99,68200
203.69,26713
206.293,153923
206.675,706012
215.809,20630881
217.101,8516
217.587,4030
217.98,1690744
238.791,1691213
239.503,2023237
241.922,61151
252.012,2367
252.795,39912
258.781,2532412
261.066,9691
263.247,38064
266.48,6808463
270.311,4507
272.187,34819
272.7,4650442
283.541,70224
285.545,2003881
287.807,109759
293.962,44994
297.69,4497
303.238,428
303.443,3100
319.326,13835
319.497,28138
321.54,93809
322.849,20627
328.942,1649246
332.456,68720
332.858,7000010
335.665,1688042
339.08,22988535
