2.51041,1830992
4.7031,19510
5.26206,27777
6.36735,430967
6.98859,8730694
10.3827,1172969
10.5917,1086
10.9726,2125302
11.2059,8652
11.3636,21825
12.3484,301118
12.829,78681
13.7604,29251
15.7805,1699138
16.4804,28331
17.0753,6359033
17.1743,79075
17.2975,705815
20.3221,4278
20.3498,4206
20.7224,5157719
23.328,96732
23.9719,75969
25.4803,2618
26.2683,7200699
28.0156,1385343
29.4142,902891
29.6626,4402257
32.082,22896
35.1464,893359
39.4372,658432
42.1159,6712127
42.8117,873748
46.1231,21582
50.2311,9844
53.1459,57373
54.4691,1860020
54.9721,22610
55.2564,125332
55.9939,5485995
56.143,72025
58.0994,7500284
59.6784,1497708
60.308,23226
61.5104,10477
63.3138,1934703
63.5592,4968
67.6632,78053
67.9285,1977980
69.7346,9814652
71.1311,6232
71.3295,5215
71.4287,64173
73.7738,1555808
73.8469,29995714
74.1598,8364
82.5365,4116195
82.6392,6647794
83.8729,12626
84.5534,2590854
85.1624,164737
85.9873,6642
87.0233,30859
93.6729,4328413
95.5588,2361
97.4446,6812610
100.273,16289419
102.137,19063825
103.642,12793
106.068,5132
107.504,435837
107.86,33373
108.406,4944
109.778,609056
110.757,28004
111.838,7552
112.711,8165578
113.532,3430533
114.312,38988
115.562,23389
117.102,68908
117.6,16511
118.931,53227
120.562,501121
121.145,272846
122.496,35674
124.342,6493882
125.923,25726
126.963,26049
129.837,6249
129.998,160040
131.229,28877
133.276,35928
133.564,238
135.969,17640
136.754,6352170
138.736,8076
140.321,1742734
144.244,3857513
144.556,110929
145.039,5688782
147.874,159199
148.117,3937368
149.046,3468264
149.984,16084
151.562,9270
152.827,3144008
154.59,22196
155.535,9215
156.147,7278235
159.421,3104832
161.754,36994
162.441,271062
162.851,4836
163.007,42719
163.472,6076
164.236,171834
164.658,1617778
165.573,4491097
166.918,20784
168.034,2898171
168.721,35202
170.51,19896418
171.075,9071
171.8,1832819
173.838,7644
176.585,3277
177.401,1079090
177.725,3955436
177.86,46579
178.352,2272859
178.545,3561
179.383,936611
180.183,182234
181.366,191506
181.981,4661699
182.868,277832
183.889,193479
184.253,4672
184.396,13929
185.296,2803082
185.766,4348330
186.344,673168
186.394,1782573
187.741,31631
188.083,299536
188.242,1822622
189.982,50274
190.501,23099
191.168,10944
192.278,46042
192.937,1374077
193.35,118256
196.801,2293558
198.439,567112
198.448,3317288
199.767,77349
200.468,1188672
202.684,10575
202.73,885774
203.014,1003011
204.163,380
204.661,642944
207.329,38270
208.836,626439
209.35,17252
209.584,2868719
211.126,18222
211.813,4067720
212.898,7320328
213.261,116759
216.97,118688
220.802,2424161
222.038,26866630
225.798,4229281
227.016,1593235
229.06,26278
230.33,13390
232.503,4190640
233.997,295845
235.241,94668
235.461,2197
237.113,2978272
238.104,70725
239.082,2430542
239.747,62028
239.959,24703
240.674,1175967
241.841,170312
242.652,26776565
242.735,526130
243.98,21978
245.342,1379385
246.193,3517593
250.369,4972583
252.363,91558
252.702,8558594
253.561,9805494
253.839,1802239
255.83,25758
257.793,36369
258.498,121911
259.83,67990
260.441,6180191
260.765,3963005
260.924,19800
262.348,812431
263.59,132923
264.725,1260
265.302,6692304
266.561,4615910
270.267,61072
271.183,512073
275.799,29288
278.727,4982938
280.612,27298
284.625,3970370
285.961,6752822
286.239,13433
286.55,15247
286.735,8351761
286.754,7999
287.603,6087184
287.748,4703
288.433,58442
288.908,5885038
290.052,2314
290.826,1533826
291.429,2377
292.444,694332
294.091,4680303
295.515,3344
297.508,989704
299.076,32587
300.988,2281120
301.274,3562
301.421,24414
301.621,3870
304.637,3734
308.188,25696
309.398,173574
310.284,6861967
311.307,1293977
311.657,468678
312.714,7251290
313.299,78298
314.001,839230
315.419,26902
317.082,21452
319.031,868591
319.053,3572334
320.31,743681
321.335,25021
321.74,76395
324.759,81770
327.117,1367469
327.694,2927
327.727,70135
328.202,2604386
329.171,5217
329.461,6670054
329.522,24485
331.223,6190
335.684,13218
336.569,1775049
336.578,1364618
338.442,6426
340.564,6765
341.004,2292283
341.14,27721
341.401,1608619
341.54,3358189
342.112,63041
342.892,34796
344.148,5417
344.798,679020
344.965,169913
345.289,79742
345.802,1682056
345.98,76523
346.678,62149
346.917,57790
346.924,8414
347.773,1802505
349.883,5730464
352.647,3145
353.672,6990412
353.831,193470
355.223,96137
355.938,161734
359.422,1892437
360.064,6499
362.323,1472771
366.048,2943853
367.763,76801
369.105,163678
370.63,1559454
371.884,9596
372.182,3328437
374.002,733656
374.516,4652985
374.663,27032
374.968,661144
378.99,74672
381.053,9474
381.531,556158
384.36,791968
385.719,2389906
387.751,183555
389.067,1744324
389.525,4400261
389.784,41957
390.586,580177
390.731,4083193
392.012,2173669
393.908,43359
394.594,199390
394.691,57430
397.608,63996
398.481,22441
398.868,30233
399.052,68497
399.963,3765979
400.159,16915
400.163,28875
402.426,900216
402.691,9265456
404.733,3837950
405.051,90482
406.56,2856389
409.611,51215
409.905,10942
411.438,39439
412.479,522942
